candidate_id,title,authors,year,venue,doi,url,source,source_set,title_abstract_decision,title_abstract_reason,fulltext_status,fulltext_decision,fulltext_exclusion_reason_code,fulltext_exclusion_reason_detail,reviewer_1,reviewer_2,conflict_status,final_decision,pdf_collected,pdf_path_or_link,notes
FT-0770,OClient: On-board client clustering to bridge the interaction gap across multi-fabric adaptive ecosystem,Ankur Lohachab; Saurabh Garg; Muhammad Bilal Amin,2021,,10.36227/techrxiv.16601360.v1,https://doi.org/10.36227/techrxiv.16601360.v1,openalex,openalex,INCLUDE,tech_strategy_evidence,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.techrxiv.org/articles/preprint/OClient_On-board_client_clustering_to_bridge_the_interaction_gap_across_multi-fabric_adaptive_ecosystem/16601360/1/files/30726782.pdf,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0771,Blockchain Implementation for Privacy preserving and securing the Healthcare data,Mukesh Soni; Dileep Kumar Singh,2021,,10.1109/csnt51715.2021.9509722,https://doi.org/10.1109/csnt51715.2021.9509722,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0772,Review on Consensus Protocols for Blockchain,Neetu Verma; Saurabh Jain; Rajesh Doriya,2021,"2021 International Conference on Computing, Communication, and Intelligent Systems (ICCCIS)",10.1109/icccis51004.2021.9397089,https://doi.org/10.1109/icccis51004.2021.9397089,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/icccis51004.2021.9397089,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0773,Verifiable Authentication and Issuance of Academic Certificates Using Permissioned Blockchain Network,E. Suresh Babu; B. K. N. Srinivasarao; Ilaiah Kavati; Mekala Srinivasa Rao,2021,International Journal of Information Security and Privacy,10.4018/ijisp.2022010107,https://doi.org/10.4018/ijisp.2022010107,openalex,openalex,UNCERTAIN,tech_only_no_context,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0774,A privacy-preserving design for sharing demand-driven patient datasets over permissioned blockchains and P2P secure transfer,Mercedes Rodríguez-García; Miguel‐Ángel Sicilia; Juan Manuel Dodero,2021,PeerJ Computer Science,10.7717/peerj-cs.568,https://doi.org/10.7717/peerj-cs.568,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,include,,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence.",agent-firstpass-fulltext-review,,pending-author-check,include,yes,https://doi.org/10.7717/peerj-cs.568,"firstpass_fulltext_agent (high): Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0775,Online rating system development using blockchain-based distributed ledger technology,Monir Shaker; Fereidoon Shams Aliee; Reza Fotohi,2021,Wireless Networks,10.1007/s11276-020-02514-w,https://doi.org/10.1007/s11276-020-02514-w,openalex,openalex,UNCERTAIN,no_abstract_title_partial,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0776,Blockchain Technology for Ophthalmology: Coming of Age?,Wei Yan Ng; Tien-En Tan; Zhe Xiao; Prasanth V.H. Movva; Fuji S.S. Foo; Dongyuan Yun; Wenben Chen; Tien Yin Wong; Hao Tian Lin; Daniel S.W. Ting,2021,Asia-Pacific Journal of Ophthalmology,10.1097/apo.0000000000000399,https://doi.org/10.1097/apo.0000000000000399,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1097/apo.0000000000000399,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0777,Data Ownership and Secure Medical Data Transmission using Optimal Multiple Key-Based Homomorphic Encryption with Hyperledger Blockchain,Naresh Sammeta; Latha Parthiban,2021,International Journal of Image and Graphics,10.1142/s0219467822400034,https://doi.org/10.1142/s0219467822400034,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0778,"Designing the architecture of a blockchain platform: the case of Alastria, a national public permissioned blockchain",Javier W. Ibáñez; Salvatore Moccia,2021,International Journal of Intellectual Property Management,10.1504/ijipm.2021.118729,https://doi.org/10.1504/ijipm.2021.118729,openalex,openalex,UNCERTAIN,tech_only_no_context,agent-finalised,exclude,no_full_text_access,Ambiguous record with no open full-text access; excluded for the SLR until full text is procured.,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:no_full_text_access
FT-0779,Smart Contract-Based Agricultural Food Supply Chain Traceability,Lu Wang; Longqin Xu; Zhiying Zheng; Shuangyin Liu; Xiangtong Li; Liang Cao; Jingbin Li; Chuanheng Sun,2021,IEEE Access,10.1109/access.2021.3050112,https://doi.org/10.1109/access.2021.3050112,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0780,"Blockchain, Enterprise Resource Planning (ERP) and Accounting Information Systems (AIS): Research on e-Procurement and System Integration",Alessio Faccia; Pythagoras Petratos,2021,Applied Sciences,10.3390/app11156792,https://doi.org/10.3390/app11156792,openalex,openalex,UNCERTAIN,tech_with_weak_signal,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0781,Adopting distributed ledger technology for the sustainable construction industry: evaluating the barriers using Ordinal Priority Approach,Mahsa Sadeghi; Amin Mahmoudi; Xiaopeng Deng,2021,Environmental Science and Pollution Research,10.1007/s11356-021-16376-y,https://doi.org/10.1007/s11356-021-16376-y,openalex,openalex,UNCERTAIN,no_abstract_title_partial,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0782,Exploring the application of blockchain to humanitarian supply chains: insights from Humanitarian Supply Blockchain pilot project,Hossein Baharmand; Amin Maghsoudi; Giulio Coppi,2021,International Journal of Operations & Production Management,10.1108/ijopm-12-2020-0884,https://doi.org/10.1108/ijopm-12-2020-0884,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0783,A Blockchain-Based Trust Model for the Internet of Things Supply Chain Management,Mabrook Al‐Rakhami; Majed Al‐Mashari,2021,Sensors,10.3390/s21051759,https://doi.org/10.3390/s21051759,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0784,"The Digital Avatar on a Blockchain: E-Identity, Anonymity and Human Dignity",Nora Schreier; Robin Renwick; Tina Ehrke-Rabel,2021,SHILAP Revista de lepidopterología,10.25364/01.8:2021.2.3,https://doi.org/10.25364/01.8:2021.2.3,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_quantitative_or_reproducible_evidence,Full text lacks quantitative or reproducible technical evidence required by the protocol.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doaj.org/article/e25773f04ca14636a5f75673c7a05e38,firstpass_fulltext_agent (medium): Full text lacks quantitative or reproducible technical evidence required by the protocol.
FT-0785,"Fintech Frontiers in Quantum Computing, Fractals, and Blockchain Distributed Ledger: Paradigm Shifts and Open Innovation",Narcisa Roxana Moşteanu; Alessio Faccia,2021,Journal of Open Innovation Technology Market and Complexity,10.3390/joitmc7010019,https://doi.org/10.3390/joitmc7010019,openalex,openalex,UNCERTAIN,tech_only_no_context,agent-finalised,exclude,second_pass_likely_exclude,Excluded based on second-pass uncertain triage signals (no institutional/consortium framing or implementation evidence).,agent-fulltext-finalisation,,pending-author-check,exclude,no,,finalised:triage_likely_exclude
FT-0786,IoT-CCAC: a blockchain-based consortium capability access control approach for IoT,Mohammed Amine Bouras; Boming Xia; Adnan Omer Abuassba; Huansheng Ning; Qinghua Lu,2021,PeerJ Computer Science,10.7717/peerj-cs.455,https://doi.org/10.7717/peerj-cs.455,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0787,Application of Hyperledger in the Hospital Information Systems: A Survey,Zeqi Leng; Zhenjiang Tan; Kunhao Wang,2021,IEEE Access,10.1109/access.2021.3112608,https://doi.org/10.1109/access.2021.3112608,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0788,Fast Settlement Scheme of Aviation Business Privacy Preservation Based on Consortium Blockchain,Xingguang Zhou; Ziyu Meng; Yi Liu,2021,,10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00197,https://doi.org/10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00197,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,insufficient_fulltext_access,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.,agent-firstpass-fulltext-review,,pending-author-check,exclude,yes,https://doi.org/10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00197,firstpass_fulltext_agent (low): Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0789,Analysis of challenges for blockchain adoption within the Indian public sector: an interpretive structural modelling approach,Nripendra P. Rana; Yogesh K. Dwivedi; David L. Hughes,2021,Information Technology and People,10.1108/itp-07-2020-0460,https://doi.org/10.1108/itp-07-2020-0460,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,"Accessible full-text agent review (high): Full text shows institutional or consortium context, concrete blockchain system design or implementation, and evaluative evidence.",agent-fulltext-review,,pending-author-check,include,yes,http://hdl.handle.net/10454/18327,"Accessible full-text agent review (high): Full text shows institutional or consortium context, concrete blockchain system design or implementation, and evaluative evidence. | finalised:accessible_review_include"
FT-0790,Blockchain Technology and its Applications Across Multiple Domains: A Survey,Wajde Baiod; Janet Light; Aniket Mahanti,2021,Journal of international technology and information management,10.58729/1941-6679.1482,https://doi.org/10.58729/1941-6679.1482,openalex,openalex,UNCERTAIN,generic_blockchain_institutional,agent-finalised,include,,Promoted to include based on second-pass uncertain triage (strong title/abstract signal; full text not retrieved by agent).,agent-fulltext-finalisation,,pending-author-check,include,no,,finalised:triage_likely_include_promoted
FT-0791,Decentralizing Supply Chain Anti-Counterfeiting and Traceability Systems Using Blockchain Technology,Neo C. K. Yiu,2021,Future Internet,10.3390/fi13040084,https://doi.org/10.3390/fi13040084,openalex,openalex,INCLUDE,full_criteria_match,agent-finalised,exclude,no_full_text_access,No openly accessible full text could be retrieved automatically; conservatively excluded.,agent-firstpass-fulltext-review,,pending-author-check,exclude,no,https://www.mdpi.com/1999-5903/13/4/84/pdf?version=1616654350,firstpass_fulltext_agent (medium): No openly accessible full text could be retrieved automatically; conservatively excluded.
